% Model:              Sample_ExBprobe_.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:05
% Dimension:          3
% Nodes:              24321
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, Magnetic flux density, x-component, Magnetic flux density, y-component, Magnetic flux density, z-component
% Length unit:        m
% x (m),y (m),z (m),mfnc.Bx (T),mfnc.By (T),mfnc.Bz (T)
-1.3553E-20,0.0000,0.032000,0.15511,1.5336E-4,-8.9391E-5
0.0010000,0.0000,0.032000,0.15561,0.0011545,-0.0028619
0.0020000,0.0000,0.032000,0.15772,6.5927E-4,-0.0065450
0.0030000,-1.5407E-33,0.032000,0.15983,1.6403E-4,-0.010228
0.0040000,-7.1500E-33,0.032000,0.16194,-3.3122E-4,-0.013911
0.0050000,2.3725E-19,0.032000,0.16887,0.0010947,-0.017027
-0.0050000,0.0010000,0.032000,0.16923,0.0030953,0.016423
-0.0040000,0.0010000,0.032000,0.16301,0.0031555,0.013584
-0.0030000,0.0010000,0.032000,0.15876,0.0026029,0.0088916
-0.0020000,0.0010000,0.032000,0.15626,0.0022938,0.0065445
-0.0010000,0.0010000,0.032000,0.15521,0.0017682,0.0035394
-4.0658E-20,0.0010000,0.032000,0.15432,5.3612E-4,2.9902E-4
0.0010000,0.0010000,0.032000,0.15433,-7.7605E-4,-0.0034066
0.0020000,0.0010000,0.032000,0.15723,-0.0022148,-0.0065916
0.0030000,0.0010000,0.032000,0.15934,-0.0027100,-0.010275
0.0040000,0.0010000,0.032000,0.16145,-0.0032053,-0.013958
0.0050000,0.0010000,0.032000,0.16893,-0.0042152,-0.017061
-0.0050000,0.0020000,0.032000,0.16850,0.0070933,0.016349
-0.0040000,0.0020000,0.032000,0.16307,0.0061104,0.013272
-0.0030000,0.0020000,0.032000,0.15867,0.0053046,0.0079930
-0.0020000,0.0020000,0.032000,0.15531,0.0033956,0.0072511
-0.0010000,0.0020000,0.032000,0.15387,0.0017187,0.0036616
-8.1315E-20,0.0020000,0.032000,0.15263,3.3111E-5,7.3850E-5
0.0010000,0.0020000,0.032000,0.15228,-0.0016229,-0.0034945
0.0020000,0.0020000,0.032000,0.15558,-0.0036739,-0.0067569
0.0030000,0.0020000,0.032000,0.15888,-0.0057248,-0.010019
0.0040000,0.0020000,0.032000,0.16095,-0.0060794,-0.014004
0.0050000,0.0020000,0.032000,0.16779,-0.0073256,-0.016846
-0.0050000,0.0030000,0.032000,0.16613,0.011807,0.015963
-0.0040000,0.0030000,0.032000,0.16117,0.0093348,0.012755
-0.0030000,0.0030000,0.032000,0.15598,0.0066041,0.010189
-0.0020000,0.0030000,0.032000,0.15208,0.0046370,0.0057120
-0.0010000,0.0030000,0.032000,0.15191,0.0016319,0.0030252
-6.7763E-20,0.0030000,0.032000,0.15095,-4.6990E-4,-1.5132E-4
0.0010000,0.0030000,0.032000,0.14970,-0.0021555,-0.0037391
0.0020000,0.0030000,0.032000,0.15353,-0.0045207,-0.0068448
0.0030000,0.0030000,0.032000,0.15683,-0.0065717,-0.010107
0.0040000,0.0030000,0.032000,0.16038,-0.0089760,-0.013194
0.0050000,0.0030000,0.032000,0.16607,-0.011351,-0.016212
-0.0050000,0.0040000,0.032000,0.16365,0.015797,0.015566
-0.0040000,0.0040000,0.032000,0.15844,0.013037,0.013067
-0.0030000,0.0040000,0.032000,0.15369,0.0094001,0.010051
-0.0020000,0.0040000,0.032000,0.15060,0.0056980,0.0064344
-0.0010000,0.0040000,0.032000,0.14891,0.0026107,0.0020239
0.0000,0.0040000,0.032000,0.14874,-3.9447E-4,-6.6293E-4
0.0010000,0.0040000,0.032000,0.14802,-0.0026585,-0.0039643
0.0020000,0.0040000,0.032000,0.15148,-0.0053676,-0.0069328
0.0030000,0.0040000,0.032000,0.15352,-0.0090359,-0.0099821
0.0040000,0.0040000,0.032000,0.15720,-0.012221,-0.012969
0.0050000,0.0040000,0.032000,0.16322,-0.015653,-0.015904
-0.0050000,0.0050000,0.032000,0.15945,0.018371,0.015766
-0.0040000,0.0050000,0.032000,0.15444,0.016047,0.012820
-0.0030000,0.0050000,0.032000,0.15041,0.011483,0.0097960
-0.0020000,0.0050000,0.032000,0.14593,0.0070542,0.0057146
-0.0010000,0.0050000,0.032000,0.14530,0.0049299,0.0034704
0.0000,0.0050000,0.032000,0.14548,1.4420E-4,-2.8535E-4
0.0010000,0.0050000,0.032000,0.14532,-0.0047976,-0.0029829
0.0020000,0.0050000,0.032000,0.14738,-0.0077129,-0.0059261
0.0030000,0.0050000,0.032000,0.15033,-0.011707,-0.0097572
0.0040000,0.0050000,0.032000,0.15401,-0.016122,-0.012744
0.0050000,0.0050000,0.032000,0.15966,-0.018374,-0.015724
-0.0050000,-0.0050000,0.033000,0.15645,-0.017929,0.017597
-0.0040000,-0.0050000,0.033000,0.15116,-0.016140,0.014461
-0.0030000,-0.0050000,0.033000,0.14702,-0.011551,0.011195
-0.0020000,-0.0050000,0.033000,0.14347,-0.0074084,0.0073357
-0.0010000,-0.0050000,0.033000,0.14200,-0.0045619,0.0037129
-1.0842E-19,-0.0050000,0.033000,0.14147,-2.1133E-4,-1.2908E-4
0.0010000,-0.0050000,0.033000,0.14189,0.0040774,-0.0036094
0.0020000,-0.0050000,0.033000,0.14381,0.0081560,-0.0075568
0.0030000,-0.0050000,0.033000,0.14681,0.010925,-0.010872
0.0040000,-0.0050000,0.033000,0.15101,0.015129,-0.014648
0.0050000,-0.0050000,0.033000,0.15700,0.019378,-0.018058
-0.0050000,-0.0040000,0.033000,0.15970,-0.015268,0.017996
-0.0040000,-0.0040000,0.033000,0.15459,-0.011909,0.014921
-0.0030000,-0.0040000,0.033000,0.15038,-0.0085086,0.011264
-0.0020000,-0.0040000,0.033000,0.14675,-0.0056935,0.0073360
-0.0010000,-0.0040000,0.033000,0.14519,-0.0029897,0.0041197
0.0000,-0.0040000,0.033000,0.14465,1.9571E-4,2.7769E-4
0.0010000,-0.0040000,0.033000,0.14546,0.0033416,-0.0034894
0.0020000,-0.0040000,0.033000,0.14680,0.0059352,-0.0076267
0.0030000,-0.0040000,0.033000,0.14967,0.0091141,-0.011159
0.0040000,-0.0040000,0.033000,0.15460,0.012358,-0.014813
0.0050000,-0.0040000,0.033000,0.15998,0.014885,-0.018470
-0.0050000,-0.0030000,0.033000,0.16283,-0.011648,0.018681
-0.0040000,-0.0030000,0.033000,0.15683,-0.0096548,0.015061
-0.0030000,-0.0030000,0.033000,0.15321,-0.0067553,0.010948
-0.0020000,-0.0030000,0.033000,0.14931,-0.0042744,0.0076791
-0.0010000,-0.0030000,0.033000,0.14820,-0.0015657,0.0039165
-1.6263E-19,-0.0030000,0.033000,0.14776,-1.2032E-4,7.9946E-4
0.0010000,-0.0030000,0.033000,0.14806,0.0024736,-0.0034749
0.0020000,-0.0030000,0.033000,0.14835,0.0050675,-0.0077493
0.0030000,-0.0030000,0.033000,0.15284,0.0066458,-0.011540
0.0040000,-0.0030000,0.033000,0.15607,0.0085153,-0.014999
0.0050000,-0.0030000,0.033000,0.16255,0.011086,-0.018778
-0.0050000,-0.0020000,0.033000,0.16445,-0.0075598,0.018653
-0.0040000,-0.0020000,0.033000,0.15868,-0.0052052,0.014460
-0.0030000,-0.0020000,0.033000,0.15482,-0.0044934,0.011077
-0.0020000,-0.0020000,0.033000,0.15092,-0.0037570,0.0078087
-0.0010000,-0.0020000,0.033000,0.14907,-0.0011126,0.0043187
-2.1684E-19,-0.0020000,0.033000,0.14958,3.2480E-5,6.3882E-4
0.0010000,-0.0020000,0.033000,0.14988,0.0010809,-0.0036355
0.0020000,-0.0020000,0.033000,0.15166,0.0034704,-0.0075914
0.0030000,-0.0020000,0.033000,0.15468,0.0046398,-0.011670
0.0040000,-0.0020000,0.033000,0.15804,0.0058421,-0.015111
0.0050000,-0.0020000,0.033000,0.16452,0.0072086,-0.018890
-0.0050000,-0.0010000,0.033000,0.16627,-0.0031262,0.019927
-0.0040000,-0.0010000,0.033000,0.15930,-0.0029924,0.014949
-0.0030000,-0.0010000,0.033000,0.15565,-0.0025106,0.010804
-0.0020000,-0.0010000,0.033000,0.15166,-0.0016827,0.0080028
-0.0010000,-0.0010000,0.033000,0.15159,-0.0012977,0.0038399
-2.7105E-20,-0.0010000,0.033000,0.15063,2.1079E-5,3.0304E-4
0.0010000,-0.0010000,0.033000,0.15063,4.3051E-4,-0.0040767
0.0020000,-0.0010000,0.033000,0.15290,0.0016671,-0.0081091
0.0030000,-0.0010000,0.033000,0.15516,0.0029037,-0.012142
0.0040000,-0.0010000,0.033000,0.15940,0.0031299,-0.015025
0.0050000,-0.0010000,0.033000,0.16504,0.0036650,-0.018916
-0.0050000,2.1684E-19,0.033000,0.16633,-1.7127E-4,0.019616
-0.0040000,1.6706E-19,0.033000,0.15946,-3.2367E-5,0.015087
-0.0030000,3.2890E-20,0.033000,0.15619,-3.6310E-4,0.011316
-0.0020000,1.1518E-19,0.033000,0.15261,1.8410E-4,0.0071470
-0.0010000,-2.1684E-19,0.033000,0.15133,5.9127E-5,0.0039212
-2.7105E-20,-4.4680E-19,0.033000,0.14946,0.0016522,-1.2302E-4
0.0010000,5.2044E-20,0.033000,0.15186,8.8734E-4,-0.0045621
0.0020000,6.1630E-33,0.033000,0.15404,6.1263E-4,-0.0083832
0.0030000,6.1630E-33,0.033000,0.15615,1.1739E-4,-0.012066
0.0040000,6.3948E-19,0.033000,0.15831,0.0017561,-0.015757
0.0050000,2.6589E-19,0.033000,0.16584,9.2663E-4,-0.018789
-0.0050000,0.0010000,0.033000,0.16639,0.0027837,0.019304
-0.0040000,0.0010000,0.033000,0.15963,0.0029277,0.015226
-0.0030000,0.0010000,0.033000,0.15674,0.0017844,0.011829
-0.0020000,0.0010000,0.033000,0.15142,0.0016779,0.0076525
-0.0010000,0.0010000,0.033000,0.15096,0.0013041,0.0037341
1.3553E-20,0.0010000,0.033000,0.15076,-1.0822E-5,1.1637E-4
0.0010000,0.0010000,0.033000,0.15092,-9.4822E-4,-0.0039066
0.0020000,0.0010000,0.033000,0.15330,-0.0019232,-0.0081510
0.0030000,0.0010000,0.033000,0.15569,-0.0028981,-0.012395
0.0040000,0.0010000,0.033000,0.15913,-0.0033266,-0.015624
0.0050000,0.0010000,0.033000,0.16501,-0.0035600,-0.018957
-0.0050000,0.0020000,0.033000,0.16512,0.0071624,0.019152
-0.0040000,0.0020000,0.033000,0.16000,0.0054658,0.015769
-0.0030000,0.0020000,0.033000,0.15294,0.0060513,0.011184
-0.0020000,0.0020000,0.033000,0.15104,0.0029229,0.0074654
-0.0010000,0.0020000,0.033000,0.15002,0.0021679,0.0032839
5.6921E-19,0.0020000,0.033000,0.14834,3.7771E-4,-8.9480E-4
0.0010000,0.0020000,0.033000,0.14870,-0.0014780,-0.0038449
0.0020000,0.0020000,0.033000,0.15192,-0.0034849,-0.0075523
0.0030000,0.0020000,0.033000,0.15472,-0.0049671,-0.011533
0.0040000,0.0020000,0.033000,0.15856,-0.0057970,-0.015187
0.0050000,0.0020000,0.033000,0.16454,-0.0071297,-0.018956
-0.0050000,0.0030000,0.033000,0.16292,0.011410,0.018925
-0.0040000,0.0030000,0.033000,0.15796,0.0089375,0.015716
-0.0030000,0.0030000,0.033000,0.15248,0.0059502,0.011896
-0.0020000,0.0030000,0.033000,0.15012,0.0042569,0.0070499
-0.0010000,0.0030000,0.033000,0.14800,0.0015083,0.0042959
3.2526E-19,0.0030000,0.033000,0.14669,-1.4010E-4,-2.9371E-4
0.0010000,0.0030000,0.033000,0.14771,-0.0026585,-0.0036077
0.0020000,0.0030000,0.033000,0.14992,-0.0043518,-0.0073175
0.0030000,0.0030000,0.033000,0.15290,-0.0065966,-0.011225
0.0040000,0.0030000,0.033000,0.15766,-0.0087722,-0.015032
0.0050000,0.0030000,0.033000,0.16261,-0.010973,-0.018789
-0.0050000,0.0040000,0.033000,0.16044,0.015400,0.018527
-0.0040000,0.0040000,0.033000,0.15497,0.012431,0.014698
-0.0030000,0.0040000,0.033000,0.14998,0.0091786,0.010893
-0.0020000,0.0040000,0.033000,0.14694,0.0058485,0.0072805
-0.0010000,0.0040000,0.033000,0.14500,0.0028478,0.0040188
4.3368E-19,0.0040000,0.033000,0.14504,-6.5791E-4,3.0738E-4
0.0010000,0.0040000,0.033000,0.14526,-0.0028704,-0.0032428
0.0020000,0.0040000,0.033000,0.14791,-0.0052187,-0.0070827
0.0030000,0.0040000,0.033000,0.14991,-0.0087654,-0.011365
0.0040000,0.0040000,0.033000,0.15430,-0.011606,-0.015336
0.0050000,0.0040000,0.033000,0.16009,-0.014994,-0.018106
-0.0050000,0.0050000,0.033000,0.15726,0.018695,0.017871
-0.0040000,0.0050000,0.033000,0.15101,0.015601,0.014561
-0.0030000,0.0050000,0.033000,0.14662,0.011127,0.010865
-0.0020000,0.0050000,0.033000,0.14365,0.0071195,0.0074310
-0.0010000,0.0050000,0.033000,0.14154,0.0048309,0.0037583
0.0000,0.0050000,0.033000,0.14172,4.5226E-5,2.5670E-6
0.0010000,0.0050000,0.033000,0.14190,-0.0047405,-0.0037532
0.0020000,0.0050000,0.033000,0.14268,-0.0064910,-0.0072092
0.0030000,0.0050000,0.033000,0.14707,-0.011093,-0.011180
0.0040000,0.0050000,0.033000,0.15103,-0.015582,-0.014555
0.0050000,0.0050000,0.033000,0.15676,-0.017794,-0.017587
-0.0050000,-0.0050000,0.034000,0.15238,-0.017955,0.019947
-0.0040000,-0.0050000,0.034000,0.14764,-0.015421,0.016263
-0.0030000,-0.0050000,0.034000,0.14295,-0.011109,0.012193
-0.0020000,-0.0050000,0.034000,0.13945,-0.0069576,0.0081989
-0.0010000,-0.0050000,0.034000,0.13811,-0.0030807,0.0041764
0.0000,-0.0050000,0.034000,0.13763,-1.8965E-4,-1.2285E-4
0.0010000,-0.0050000,0.034000,0.13794,0.0040461,-0.0041923
0.0020000,-0.0050000,0.034000,0.13987,0.0081247,-0.0081397
0.0030000,-0.0050000,0.034000,0.14304,0.010592,-0.012296
0.0040000,-0.0050000,0.034000,0.14662,0.014671,-0.016561
0.0050000,-0.0050000,0.034000,0.15328,0.018800,-0.020281
-0.0050000,-0.0040000,0.034000,0.15672,-0.014405,0.021129
-0.0040000,-0.0040000,0.034000,0.15042,-0.011703,0.016818
-0.0030000,-0.0040000,0.034000,0.14645,-0.0086392,0.012274
-0.0020000,-0.0040000,0.034000,0.14283,-0.0058242,0.0083461
-0.0010000,-0.0040000,0.034000,0.14138,-0.0026469,0.0043583
-5.4210E-20,-0.0040000,0.034000,0.14088,3.6687E-4,4.9366E-5
0.0010000,-0.0040000,0.034000,0.14119,0.0031421,-0.0043851
0.0020000,-0.0040000,0.034000,0.14291,0.0061313,-0.0087000
0.0030000,-0.0040000,0.034000,0.14617,0.0087389,-0.012630
0.0040000,-0.0040000,0.034000,0.15073,0.011540,-0.016594
0.0050000,-0.0040000,0.034000,0.15600,0.014956,-0.020956
-0.0050000,-0.0030000,0.034000,0.15886,-0.010750,0.021615
-0.0040000,-0.0030000,0.034000,0.15358,-0.0086489,0.016724
-0.0030000,-0.0030000,0.034000,0.14895,-0.0068148,0.012454
-0.0020000,-0.0030000,0.034000,0.14563,-0.0044879,0.0077269
-0.0010000,-0.0030000,0.034000,0.14379,-0.0025600,0.0035235
-1.0842E-19,-0.0030000,0.034000,0.14366,2.0997E-4,-4.7391E-4
0.0010000,-0.0030000,0.034000,0.14378,0.0024881,-0.0045619
0.0020000,-0.0030000,0.034000,0.14560,0.0044506,-0.0085039
0.0030000,-0.0030000,0.034000,0.14852,0.0064118,-0.012864
0.0040000,-0.0030000,0.034000,0.15365,0.0084653,-0.017412
0.0050000,-0.0030000,0.034000,0.15877,0.010778,-0.020905
-0.0050000,-0.0020000,0.034000,0.16083,-0.0079015,0.022491
-0.0040000,-0.0020000,0.034000,0.15418,-0.0063161,0.017645
-0.0030000,-0.0020000,0.034000,0.15093,-0.0041455,0.012449
-0.0020000,-0.0020000,0.034000,0.14735,-0.0035982,0.0082797
-0.0010000,-0.0020000,0.034000,0.14493,-0.0011962,0.0042130
-2.9816E-19,-0.0020000,0.034000,0.14531,-3.0330E-4,-4.4814E-4
0.0010000,-0.0020000,0.034000,0.14560,7.4508E-4,-0.0047225
0.0020000,-0.0020000,0.034000,0.14763,0.0029527,-0.0086719
0.0030000,-0.0020000,0.034000,0.15036,0.0046139,-0.012994
0.0040000,-0.0020000,0.034000,0.15469,0.0059539,-0.017314
0.0050000,-0.0020000,0.034000,0.16074,0.0072942,-0.021016
-0.0050000,-0.0010000,0.034000,0.16196,-0.0030172,0.021449
-0.0040000,-0.0010000,0.034000,0.15505,-0.0025452,0.017131
-0.0030000,-0.0010000,0.034000,0.15148,-0.0019980,0.012961
-0.0020000,-0.0010000,0.034000,0.14922,-0.0010379,0.0096341
-0.0010000,-0.0010000,0.034000,0.14733,-0.0011705,0.0047053
3.9302E-19,-0.0010000,0.034000,0.14618,-4.1367E-5,-2.2327E-4
0.0010000,-0.0010000,0.034000,0.14654,1.0163E-4,-0.0049741
0.0020000,-0.0010000,0.034000,0.14886,0.0011494,-0.0091896
0.0030000,-0.0010000,0.034000,0.15113,0.0023860,-0.013222
0.0040000,-0.0010000,0.034000,0.15562,0.0032154,-0.017151
0.0050000,-0.0010000,0.034000,0.16187,0.0041084,-0.021475
-0.0050000,-1.2656E-20,0.034000,0.16213,-5.7123E-5,0.021587
-0.0040000,-5.5300E-20,0.034000,0.15528,1.0635E-4,0.017407
-0.0030000,1.3414E-19,0.034000,0.15202,1.4947E-4,0.013474
-0.0020000,8.6736E-19,0.034000,0.14869,2.7311E-4,0.0092110
-0.0010000,2.1684E-19,0.034000,0.14744,-6.3418E-5,0.0049454
2.1684E-19,2.5878E-19,0.034000,0.14502,0.0013809,-2.8050E-5
0.0010000,2.0251E-19,0.034000,0.14742,6.1605E-4,-0.0044671
0.0020000,1.4624E-19,0.034000,0.14983,-1.4881E-4,-0.0089061
0.0030000,8.9969E-20,0.034000,0.15223,-9.1367E-4,-0.013345
0.0040000,1.2207E-19,0.034000,0.15641,4.0367E-4,-0.017998
0.0050000,1.2404E-19,0.034000,0.16220,9.2277E-4,-0.021112
-0.0050000,0.0010000,0.034000,0.16226,0.0029248,0.021804
-0.0040000,0.0010000,0.034000,0.15544,0.0030664,0.017545
-0.0030000,0.0010000,0.034000,0.15257,0.0022969,0.013987
-0.0020000,0.0010000,0.034000,0.14815,0.0015841,0.0087878
-0.0010000,0.0010000,0.034000,0.14756,0.0010437,0.0051856
7.4539E-20,0.0010000,0.034000,0.14620,1.0304E-4,1.7294E-5
0.0010000,0.0010000,0.034000,0.14667,-8.5483E-5,-0.0047687
0.0020000,0.0010000,0.034000,0.14906,-0.0010604,-0.0090131
0.0030000,0.0010000,0.034000,0.15145,-0.0020354,-0.013258
0.0040000,0.0010000,0.034000,0.15513,-0.0030094,-0.017057
0.0050000,0.0010000,0.034000,0.16202,-0.0041101,-0.021348
-0.0050000,0.0020000,0.034000,0.16192,0.0068587,0.022621
-0.0040000,0.0020000,0.034000,0.15533,0.0065187,0.018115
-0.0030000,0.0020000,0.034000,0.14915,0.0061888,0.013444
-0.0020000,0.0020000,0.034000,0.14712,0.0027358,0.0085874
-0.0010000,0.0020000,0.034000,0.14592,0.0017903,0.0044770
-9.1480E-20,0.0020000,0.034000,0.14450,2.4796E-6,8.1697E-5
0.0010000,0.0020000,0.034000,0.14500,-0.0012433,-0.0043790
0.0020000,0.0020000,0.034000,0.14809,-0.0031294,-0.0081504
0.0030000,0.0020000,0.034000,0.15061,-0.0043422,-0.012644
0.0040000,0.0020000,0.034000,0.15416,-0.0057236,-0.017046
0.0050000,0.0020000,0.034000,0.16074,-0.0071899,-0.020916
-0.0050000,0.0030000,0.034000,0.15975,0.011032,0.021991
-0.0040000,0.0030000,0.034000,0.15384,0.0082682,0.017617
-0.0030000,0.0030000,0.034000,0.14782,0.0057510,0.013082
-0.0020000,0.0030000,0.034000,0.14568,0.0042736,0.0083323
-0.0010000,0.0030000,0.034000,0.14420,0.0019194,0.0040994
5.4210E-20,0.0030000,0.034000,0.14289,1.5986E-4,-1.1795E-4
0.0010000,0.0030000,0.034000,0.14370,-0.0022936,-0.0041337
0.0020000,0.0030000,0.034000,0.14621,-0.0041170,-0.0078516
0.0030000,0.0030000,0.034000,0.14877,-0.0066714,-0.012520
0.0040000,0.0030000,0.034000,0.15359,-0.0082454,-0.016942
0.0050000,0.0030000,0.034000,0.15881,-0.010581,-0.020750
-0.0050000,0.0040000,0.034000,0.15664,0.014402,0.020852
-0.0040000,0.0040000,0.034000,0.15103,0.011292,0.016911
-0.0030000,0.0040000,0.034000,0.14531,0.0083514,0.012798
-0.0020000,0.0040000,0.034000,0.14313,0.0058468,0.0083489
-0.0010000,0.0040000,0.034000,0.14248,0.0020485,0.0037218
6.5052E-19,0.0040000,0.034000,0.14045,-5.6818E-5,2.1207E-4
0.0010000,0.0040000,0.034000,0.14124,-0.0025055,-0.0037688
0.0020000,0.0040000,0.034000,0.14339,-0.0058739,-0.0083220
0.0030000,0.0040000,0.034000,0.14649,-0.0084361,-0.012348
0.0040000,0.0040000,0.034000,0.15062,-0.011653,-0.016415
0.0050000,0.0040000,0.034000,0.15597,-0.014704,-0.020966
-0.0050000,0.0050000,0.034000,0.15345,0.017910,0.020292
-0.0040000,0.0050000,0.034000,0.14686,0.013419,0.016485
-0.0030000,0.0050000,0.034000,0.14293,0.010727,0.012319
-0.0020000,0.0050000,0.034000,0.13999,0.0064981,0.0082771
-0.0010000,0.0050000,0.034000,0.13778,0.0025980,0.0046165
-8.1315E-20,0.0050000,0.034000,0.13797,-5.3747E-5,2.9048E-4
0.0010000,0.0050000,0.034000,0.13805,-0.0036310,-0.0042206
0.0020000,0.0050000,0.034000,0.13933,-0.0077726,-0.0082285
0.0030000,0.0050000,0.034000,0.14310,-0.010442,-0.012174
0.0040000,0.0050000,0.034000,0.14788,-0.014713,-0.015467
0.0050000,0.0050000,0.034000,0.15268,-0.017955,-0.019976
-0.0050000,-0.0050000,0.035000,0.14788,-0.017248,0.022731
-0.0040000,-0.0050000,0.035000,0.14342,-0.014011,0.018092
-0.0030000,-0.0050000,0.035000,0.13887,-0.010605,0.013406
-0.0020000,-0.0050000,0.035000,0.13540,-0.0081174,0.0094373
-0.0010000,-0.0050000,0.035000,0.13391,-0.0043719,0.0043870
-2.9816E-19,-0.0050000,0.035000,0.13345,2.8797E-5,3.7245E-5
0.0010000,-0.0050000,0.035000,0.13380,0.0045379,-0.0043861
0.0020000,-0.0050000,0.035000,0.13597,0.0081114,-0.0095711
0.0030000,-0.0050000,0.035000,0.13784,0.012172,-0.012670
0.0040000,-0.0050000,0.035000,0.14290,0.014094,-0.018784
0.0050000,-0.0050000,0.035000,0.14956,0.018223,-0.022504
-0.0050000,-0.0040000,0.035000,0.15227,-0.013660,0.023170
-0.0040000,-0.0040000,0.035000,0.14591,-0.011797,0.018707
-0.0030000,-0.0040000,0.035000,0.14144,-0.0086380,0.014191
-0.0020000,-0.0040000,0.035000,0.13927,-0.0060622,0.0093882
-0.0010000,-0.0040000,0.035000,0.13667,-0.0027128,0.0046268
-2.7105E-20,-0.0040000,0.035000,0.13637,-1.3146E-4,-2.7601E-4
0.0010000,-0.0040000,0.035000,0.13655,0.0029131,-0.0051956
0.0020000,-0.0040000,0.035000,0.13847,0.0054638,-0.0091429
0.0030000,-0.0040000,0.035000,0.14185,0.0085049,-0.013955
0.0040000,-0.0040000,0.035000,0.14685,0.010722,-0.018374
0.0050000,-0.0040000,0.035000,0.15198,0.014237,-0.022938
-0.0050000,-0.0030000,0.035000,0.15448,-0.010264,0.023785
-0.0040000,-0.0030000,0.035000,0.14723,-0.0081209,0.019408
-0.0030000,-0.0030000,0.035000,0.14423,-0.0064896,0.014341
-0.0020000,-0.0030000,0.035000,0.14196,-0.0043548,0.010090
-0.0010000,-0.0030000,0.035000,0.13808,-0.0014952,0.0049297
0.0000,-0.0030000,0.035000,0.13909,-2.8720E-4,-7.2389E-4
0.0010000,-0.0030000,0.035000,0.13953,0.0024620,-0.0056019
0.0020000,-0.0030000,0.035000,0.14172,0.0046468,-0.0095772
0.0030000,-0.0030000,0.035000,0.14420,0.0061779,-0.014189
0.0040000,-0.0030000,0.035000,0.14853,0.0085212,-0.018508
0.0050000,-0.0030000,0.035000,0.15460,0.010898,-0.023401
-0.0050000,-0.0020000,0.035000,0.15594,-0.0068542,0.024169
-0.0040000,-0.0020000,0.035000,0.14945,-0.0057123,0.019533
-0.0030000,-0.0020000,0.035000,0.14612,-0.0042459,0.014806
-0.0020000,-0.0020000,0.035000,0.14374,-0.0023847,0.010283
-0.0010000,-0.0020000,0.035000,0.14087,-0.0014253,0.0046670
1.3553E-20,-0.0020000,0.035000,0.14055,-2.2937E-6,-5.4917E-4
0.0010000,-0.0020000,0.035000,0.14097,8.2538E-4,-0.0053517
0.0020000,-0.0020000,0.035000,0.14359,0.0024349,-0.0097524
0.0030000,-0.0020000,0.035000,0.14604,0.0045880,-0.014319
0.0040000,-0.0020000,0.035000,0.15037,0.0059280,-0.018638
0.0050000,-0.0020000,0.035000,0.15641,0.0067626,-0.023670
-0.0050000,-0.0010000,0.035000,0.15706,-0.0041092,0.024546
-0.0040000,-0.0010000,0.035000,0.15088,-0.0020326,0.019288
-0.0030000,-0.0010000,0.035000,0.14731,-0.0014854,0.015119
-0.0020000,-0.0010000,0.035000,0.14400,-0.0011187,0.010210
-0.0010000,-0.0010000,0.035000,0.14254,-9.3033E-4,0.0047603
2.9816E-19,-0.0010000,0.035000,0.14138,3.2491E-4,-1.8289E-4
0.0010000,-0.0010000,0.035000,0.14210,6.0867E-4,-0.0048792
0.0020000,-0.0010000,0.035000,0.14450,0.0014973,-0.0093182
0.0030000,-0.0010000,0.035000,0.14705,0.0019471,-0.014475
0.0040000,-0.0010000,0.035000,0.15120,0.0026090,-0.019662
0.0050000,-0.0010000,0.035000,0.15741,0.0032559,-0.024522
-0.0050000,9.0244E-20,0.035000,0.15794,8.1589E-5,0.023907
-0.0040000,1.5310E-19,0.035000,0.15143,1.1483E-4,0.019801
-0.0030000,6.5052E-19,0.035000,0.14765,3.8581E-4,0.015395
-0.0020000,6.5052E-19,0.035000,0.14390,-1.5004E-4,0.010607
-0.0010000,-1.0842E-19,0.035000,0.14266,1.7675E-4,0.0050005
0.0000,-1.4586E-19,0.035000,0.14058,0.0011096,6.6925E-5
0.0010000,7.5423E-20,0.035000,0.14298,3.4476E-4,-0.0043721
0.0020000,2.9671E-19,0.035000,0.14539,-4.2010E-4,-0.0088112
0.0030000,-1.5407E-33,0.035000,0.14708,-0.0011293,-0.014509
0.0040000,-1.3751E-19,0.035000,0.15134,4.8371E-4,-0.019831
0.0050000,-1.7113E-19,0.035000,0.15799,3.7677E-5,-0.024904
-0.0050000,0.0010000,0.035000,0.15776,0.0037419,0.024494
-0.0040000,0.0010000,0.035000,0.15117,0.0034019,0.019988
-0.0030000,0.0010000,0.035000,0.14711,0.0016968,0.014972
-0.0020000,0.0010000,0.035000,0.14336,0.0011610,0.010184
-0.0010000,0.0010000,0.035000,0.14277,0.0012838,0.0052407
1.8974E-19,0.0010000,0.035000,0.14103,4.0075E-5,-4.4304E-6
0.0010000,0.0010000,0.035000,0.14222,-3.9802E-4,-0.0046434
0.0020000,0.0010000,0.035000,0.14462,-0.0011629,-0.0090825
0.0030000,0.0010000,0.035000,0.14719,-0.0017272,-0.014521
0.0040000,0.0010000,0.035000,0.15089,-0.0025106,-0.019751
0.0050000,0.0010000,0.035000,0.15751,-0.0031866,-0.024512
-0.0050000,0.0020000,0.035000,0.15666,0.0060211,0.023881
-0.0040000,0.0020000,0.035000,0.15064,0.0058857,0.019347
